index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,nearestrefflux,nearestreffluxunc,Fluxtot,Fluxunctot,SNRtot,mag_abs,mag_abs_unc,mag_upperlim
20,792,1,1,ZTF_g,451350450115,0,2.7488,184.792,12.5703,25.9706,5.00076e-05,0.0462841,-0.0436874,9.77339e-05,234,30.0,0.056717,0.056863,19.1122,25.9706,1,2458205.8504514,792120101,1,175.605098171747,67.4745528255761,2.89502225244782,0.99494984159014,175.048448981019,107.096860910254,1.64549557156469,1.0536424767307,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,224.86053556010398,2435.791102122733,22.43521274457529,2660.6516376828367,63.635497233203935,41.81080927100155,17.408129961062365,0.025966969282103847,
21,792,1,1,ZTF_g,451359790115,0,2.6383,182.158,13.0429,25.9764,3.94727e-05,0.0396467,-0.0526474,7.65193e-05,226,30.0,0.05875,0.056993,19.1195,25.9764,2,2458205.8597917,792120101,1,-104.34300132804,65.9226693378147,-1.76069179853188,1.04032537953812,-120.732117074323,106.444469781421,-1.14186537899731,1.05725626466383,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-55.08756393968301,2448.837908873236,22.55538227997995,2393.7503449335527,61.94395097850008,38.64381117317479,17.52870286526632,0.028095054991720277,
22,792,1,1,ZTF_g,451360710115,0,2.5407,191.798,12.464,26.0183,3.66392e-05,0.0400062,-0.0548225,6.80097e-05,247,30.0,0.057465,0.05587,19.2457,26.0183,1,2458205.8607176,792120101,1,-157.905741335204,55.811091345142,-3.14725699235201,1.0947079217075,-145.251470983282,93.2579911361655,-1.56801305942646,1.05081278449542,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-108.650303946847,2545.1890121487786,23.44283830947177,2436.5387082019315,50.64890175642259,48.106447004903984,17.551366711963674,0.022568700612816482,
23,792,1,1,ZTF_g,451377380115,0,2.376,218.007,11.4418,26.1427,3.40419e-05,0.04105,-0.0430355,5.80441e-05,294,30.0,0.055829,0.052692,19.5238,26.1427,2,2458205.8773843,792120101,1,39.5102342515701,51.7386471527639,0.849472525308226,1.08328029220039,109.066117732583,89.0290588149477,1.2333128730345,1.04370536688982,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,88.76567163992709,2854.1713320535996,26.28876548086834,2942.9370036935265,44.56218597297612,66.04112745901232,17.47074758569652,0.016439755676094833,
24,792,1,1,ZTF_g,451397230115,0,3.0385,188.239,12.4885,25.9835,5.18761e-05,0.0429145,-0.0399274,0.000101003,204,30.0,0.072505,0.066623,19.0632,25.9835,2,2458205.8972338,792120101,1,-90.6921696382803,75.2208924979653,-1.34117704231175,0.977221739197295,3.66881275915306,110.859201598569,0.0333172381806009,1.07884388906237,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-41.43673224992331,2464.904170773869,22.703362951818615,2423.4674385239455,71.71289966852855,33.79402380500161,17.52240702760256,0.03212698216302119,
25,792,1,1,ZTF_g,451417780115,0,2.5924,122.215,14.2221,25.518,6.81779e-05,0.0444611,-0.0564148,0.000133656,169,30.0,0.0644,0.058524,18.5984,25.518,2,2458205.9177894,792120101,1,137.495223333892,75.8035495013934,2.01768269830997,1.08355646312736,127.194169010773,123.113625381966,1.04010282095,1.06021941956188,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,186.750660722249,1605.4620334600704,14.787344547989171,1792.2126941823194,74.34724311115548,24.10597379519249,17.384526127270263,0.04503862856668847,
26,792,1,1,ZTF_g,451459180115,0,2.4876,238.769,9.44178,26.231,2.47194e-05,0.0361046,-0.0342048,4.0159e-05,315,30.0,0.058887,0.053735,19.8438,26.231,2,2458205.9591898,792120101,1,-17.3786650307823,42.545246915204,-0.454381002103606,0.968447568366162,92.6371258318825,71.2308359098559,1.3092790645087,1.05242901386862,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,31.876772357574694,3095.9934961284525,28.51610414412434,3127.8702684860273,31.574195785754064,99.06413102997507,17.492878170079905,0.010959567188566832,
27,792,1,1,ZTF_g,452301310115,0,2.1921,240.657,12.9755,26.2868,2.28677e-05,0.0344995,-0.0756741,3.74352e-05,310,30.0,0.049029,0.049581,19.6123,26.2868,2,2458206.8013194,792120101,1,96.1704829838811,47.1455237252287,2.26911305099353,1.10484478854568,220.418006587779,88.0119568779005,2.52127713569333,1.03013771847315,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,145.4259203722381,3259.267752226325,30.0199657306437,3404.693672598563,36.35246985910421,93.65783633944427,17.456604890937975,0.011592196045028156,
28,1795,11,0,ZTF_g,452308484015,0,1.9487,835.116,13.4885,26.3553,1.95471e-05,0.0340582,-0.0693437,3.28025e-05,341,30.0,0.049766,0.046755,19.733,26.3553,2,2458206.8084838,1795120140,1,38.5733675161367,56.2007569223629,0.7634844417391,1.21604891758904,56.738689716667,105.996942999227,0.53889127780582,1.05115882013659,0.147833312137212,17.5030004501343,0.0179999992251396,0.40599998831749,-0.0010000000474974,2458206.808484,2458540.927107,0,-16.1695516317725,54.7429191479092,3474.7200475429345,57.60795630777365,3529.4629666908436,80.48106428598518,43.854576203777384,17.486028426576993,0.024756823437424625,
29,792,1,1,ZTF_g,452326730115,0,1.9361,242.112,12.6329,26.2749,2.23366e-05,0.0345593,-0.0644004,3.64708e-05,321,30.0,0.046149,0.0499,19.7316,26.2749,2,2458206.8267361,792120101,1,-35.3369750732098,45.5009410692317,-0.863900633027647,1.02357634992541,17.0717176526025,89.0521990269027,0.192995758005036,1.03073380250412,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,13.918462315147195,3223.7402353119064,29.692734302806215,3237.6586976270537,34.47719779518996,93.90724608363477,17.499322337342704,0.011561408147706348,
30,792,1,1,ZTF_g,452338510115,0,2.0637,244.558,12.6125,26.2948,3.22621e-05,0.0413728,-0.0758394,5.16889e-05,323,30.0,0.052142,0.047599,19.7093,26.2948,2,2458206.8385185,792120101,1,-45.2794008256373,48.7499993596893,-1.03319157954532,1.01717949246309,-130.498553181688,93.5455805671479,-1.40442196893828,1.02986933310417,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,3.976036562719692,3283.3716173837115,30.241977931238925,3287.3476539464314,38.23591516331425,85.97538832025924,17.502685911528076,0.012628032524328427,
31,792,1,1,ZTF_g,452355530115,0,1.9029,246.55,12.4304,26.3004,1.85642e-05,0.0316556,-0.0516502,2.97403e-05,322,30.0,0.049609,0.047389,19.8114,26.3004,2,2458206.8555324,792120101,1,-20.8926372345138,46.4168307188385,-0.500694223020903,1.04295452852483,-238.25709917707,90.7365617288093,-2.64349640186962,1.03153970367472,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,28.362800153843196,3300.350309304251,30.398362674179292,3328.713109458094,35.0779378058399,94.89477767715061,17.494709084013046,0.011441093246392864,
32,792,1,1,ZTF_g,452394200115,0,1.9391,245.515,12.15,26.2915,2.16728e-05,0.0339333,-0.0512849,3.4741e-05,321,30.0,0.052691,0.047601,19.807,26.2915,2,2458206.8942014,792120101,1,30.4990892936224,44.278249484017,0.766216022910399,0.996182111660183,-7.87416012988739,84.1598950174107,-0.0941920501417131,1.03525903057191,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,79.7545266819794,3273.4072478144167,30.150199637542936,3353.161774496396,32.427285411905174,103.4055651561057,17.477863733430436,0.010499434903343728,
33,792,1,1,ZTF_g,452397900115,0,2.3125,246.583,12.129,26.2998,3.06958e-05,0.0403225,-0.0487591,5.02453e-05,318,30.0,0.052694,0.049672,19.6581,26.2998,2,2458206.8979051,792120101,1,32.0143614779151,55.7848059782675,0.638386535404335,0.975434725800552,69.2651569577721,100.172746698566,0.696114103618221,1.03801508380984,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,81.2697988662721,3298.5269721755985,30.381568558973456,3379.7967710418707,46.7857336153805,72.23990113795682,17.47757353323236,0.015029090335085517,
34,792,1,1,ZTF_g,453307540115,0,2.0959,241.169,15.0238,26.2558,2.55224e-05,0.0355759,-0.0492379,4.52338e-05,287,30.0,0.047529,0.051851,19.4554,26.2558,2,2458207.8075463,792120101,1,80.4892815313887,62.3042808199775,1.43706020987866,1.04840054960875,154.519540080986,117.725471053605,1.32138131775125,1.03782519931527,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,129.7447189197457,3167.5249153391337,29.174954817531624,3297.2696342588793,55.05129807633608,59.89449385347405,17.460413842422163,0.018126874945400783,
35,792,1,1,ZTF_g,453328320115,33,2.0884,41.7952,27.2513,24.3869,0.00264969,0.069401,0.000741233,0.00709776,21,30.0,0.061816,0.061145,16.9162,24.3869,2,2458207.8283218,792120101,1,-83.4567470627191,124.904240391015,-0.743257108580463,1.04349958800414,56.4893109062286,230.226784820749,0.247016304855959,1.06525117489325,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-34.20130967436211,566.447989478838,5.2173526463823725,532.2466798044759,124.79522626695201,4.264960253094427,17.571617597608515,0.25456274749859026,
36,792,1,1,ZTF_g,453337800115,0,2.0231,240.97,14.8206,26.2577,2.83119e-05,0.0376789,-0.0518858,4.92445e-05,289,30.0,0.048176,0.048855,19.4931,26.2577,2,2458207.8378009,792120101,1,-46.5126590093553,65.6974563304581,-0.78754869086266,0.959322030749143,95.8302753337615,124.142415291954,0.777137270326439,1.04101289460757,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,2.7427783790016917,3173.072824941544,29.226054656146385,3175.8156033205455,58.83870747669762,53.97493825944919,17.503061804643547,0.02011489100332469,
37,792,1,1,ZTF_g,453357620115,0,1.961,243.481,14.7464,26.2789,3.38926e-05,0.0417139,-0.0402592,5.79954e-05,295,30.0,0.043898,0.046165,19.5635,26.2789,2,2458207.8576273,792120101,1,100.352464568227,59.2920893934788,1.88272153079689,1.08233615255253,150.326476607833,112.775647342432,1.34194693307573,1.04007756284485,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,149.607901956584,3235.638837824782,29.802328133946684,3385.246739781366,51.257907706429556,66.04340464245551,17.454924178732007,0.016439188831613716,
38,792,1,1,ZTF_g,453378590115,0,1.8361,243.65,14.262,26.2419,2.3955e-05,0.034973,-0.0259495,4.05725e-05,299,30.0,0.04588,0.042802,19.605,26.2419,2,2458207.8785995,792120101,1,-48.325542834276,53.5742068668997,-1.00340391662611,1.02231821488393,-160.295524077197,102.191184870898,-1.57914915908174,1.04038298173482,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,0.9298945540809953,3127.2315551721063,28.80382688839466,3128.161449726187,45.17228351545619,69.24957532102295,17.5036771008945,0.015678074485900865,
39,792,1,1,ZTF_g,453397310115,0,1.9048,247.633,13.8983,26.2774,2.61244e-05,0.0366494,-0.0240185,4.44889e-05,305,30.0,0.044255,0.050881,19.7019,26.2774,2,2458207.8973148,792120101,1,-75.7454407282995,56.0768584475989,-1.50254546662332,1.00097448895765,-50.8028704906878,107.701196315458,-0.474878947459196,1.04203230184368,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-26.490003339942504,3231.1717240556072,29.76118312455802,3204.6817207156646,47.527739609396185,67.42760642633428,17.512937742040606,0.01610171349009911,
40,792,1,1,ZTF_g,454325190115,33554433,2.218,134.137,29.7599,25.5019,0.000643226,0.0894293,-0.0812453,0.00150308,85,30.0,0.053545,0.06031,17.8824,25.5019,2,2458208.8251968,792120101,1,-66.9834199769202,134.75230495285,-0.552950068361909,1.01236038611283,103.443558758149,235.399103149843,0.442398699419475,1.05517784567558,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-17.727982588563208,1581.8308444003992,14.569686000218399,1564.102861811836,133.96233776685492,11.675691003048676,17.516236723381716,0.09298807237331902,
41,792,1,1,ZTF_g,454347660115,0,2.1017,157.386,24.2303,25.793,8.02235e-05,0.0444714,-0.0176785,0.000164642,145,30.0,0.056376,0.055071,18.4695,25.793,2,2458208.847662,792120101,1,-81.3740966020048,117.141662079193,-0.772733249173843,0.97366019067195,192.355320848319,207.90658947899,0.931431973785264,1.05639620279206,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-32.1186592136478,2068.23574486528,19.049789984678934,2036.1170856516324,115.58232778507046,17.616162649344336,17.520993129455157,0.06163090234866839,
42,792,1,1,ZTF_g,454349520115,0,1.8033,185.655,22.7216,25.9395,6.21781e-05,0.0443923,-0.035073,0.000122882,186,30.0,0.045421,0.04808,18.8135,25.9395,1,2458208.8495255,792120101,1,-194.911167946161,94.8401674970198,-2.28612099794821,1.01076394588588,-333.358829790848,178.623586852085,-1.87883373413147,1.05046566240172,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-145.655730557804,2367.009710913449,21.801691609161274,2221.353980355645,92.30029043205552,24.06659794847382,17.572955574063673,0.04511231717604896,
43,792,1,1,ZTF_g,454370200115,0,1.8189,138.355,24.1847,25.6781,7.72388e-05,0.0420075,-0.0056706,0.000163254,138,30.0,0.05095,0.047931,18.4653,25.6781,2,2458208.8702083,792120101,1,44.9607366585019,102.742679174071,0.486785163354682,1.07082859065721,-351.039459826023,192.058334778757,-1.84008536360622,1.0577979913461,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,94.2161740468589,1860.5444051214845,17.136818306484855,1954.7605791683434,101.3034430915189,19.296092210828277,17.45036606947273,0.05626527838578342,
44,792,1,1,ZTF_g,454371130115,33554432,1.8708,164.188,24.7225,25.7909,0.00020251,0.0732798,-0.0167144,0.000392826,161,30.0,0.045835,0.045493,18.5276,25.7909,1,2458208.8711343,792120101,1,-169.328264484531,98.6743748182377,-1.90888548116745,1.0636238362952,-62.8153587566185,183.465458779815,-0.344688445620794,1.05392765138556,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-120.072827096174,2064.239288439463,19.01298003408034,1944.166461343289,96.82530059851982,20.07911619510128,17.56906638279925,0.05407110499539214,
45,792,1,1,ZTF_g,454393830115,0,2.1264,155.955,24.1008,25.795,6.46829e-05,0.0389973,-0.00824109,0.000135704,141,30.0,0.050974,0.04786,18.4883,25.795,2,2458208.893831,792120101,1,-33.3344694546903,112.078416082303,-0.330846362152841,1.01928389782659,126.871409966007,193.906692787748,0.658697718863541,1.0688969243206,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,15.920967933666695,2072.049087040872,19.084913334502616,2087.970054974539,110.44155664663714,18.90565579091841,17.49568933535808,0.057427259440613054,
46,792,1,1,ZTF_g,454399060115,33554433,1.9544,115.708,27.2465,25.4895,0.000194464,0.0560698,0.0196287,0.00046334,104,30.0,0.057443,0.047296,18.0863,25.4895,2,2458208.8990625,792120101,1,-19.6536598381566,134.240434079198,-0.162860171716619,0.924832520403048,-53.5641718184506,239.663943321624,-0.22500226296073,1.0688070841086,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,29.601777550200396,1563.8678073708707,14.404234801655045,1593.4695849210711,133.46539686956424,11.939196393192232,17.483640554082474,0.09093576855968881,
47,792,1,1,ZTF_g,454418500115,0,2.048,130.846,25.7495,25.6416,8.62675e-05,0.0397759,-0.0144797,0.000178337,115,30.0,0.055614,0.053593,18.2833,25.6416,2,2458208.9185069,792120101,1,126.713734672663,107.936560189972,1.30589999072836,1.12480654319086,34.8426209076537,189.926529349046,0.184688721919774,1.07299848980442,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,175.96917206102,1799.0367692352684,16.570293165917363,1975.0059412962883,106.65705044693014,18.517350076908432,17.40267898393138,0.058631499404112546,
48,792,1,1,ZTF_g,456297580115,0,2.3528,218.69,13.3073,26.1467,3.64871e-05,0.0427436,-0.0206368,6.58267e-05,276,30.0,0.050502,0.054076,19.3896,26.1467,2,2458210.797581,792120101,1,-65.2919686417721,67.0996131089705,-1.08241686018423,0.968290911960526,-12.2476728146309,113.802134756123,-0.108347366436751,1.05931822367256,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-16.036531253415106,2864.705881274326,26.385795498232813,2848.669350020911,61.693985730368915,46.174182398765836,17.510094892867397,0.02351313967237716,
49,792,1,1,ZTF_g,456317690115,0,2.1707,218.5,13.3692,26.1392,3.2765e-05,0.0402222,-0.0330161,5.93542e-05,274,30.0,0.049523,0.054347,19.4397,26.1392,2,2458210.8176968,792120101,1,14.2568413366235,64.7038829998459,0.245102518187992,0.932381910067919,55.197992867476,113.53049406348,0.489469855510171,1.05579556104033,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,63.5122787249805,2844.985384699367,26.20415695964783,2908.4976634243476,59.160245378901934,49.16304259382928,17.480028201902574,0.02208366168403646,
50,792,1,1,ZTF_g,456339680115,0,2.2743,137.583,16.1604,25.6505,8.82958e-05,0.051914,-0.0253457,0.00017073,177,30.0,0.052233,0.052776,18.6921,25.6505,2,2458210.8396875,792120101,1,-88.2985881932318,74.9142881205453,-1.31112441255756,1.08524229134731,-69.5442945859308,127.736705117552,-0.548101497895702,1.06544233343845,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-39.0431508048748,1813.84444656547,16.706681459177233,1774.8012957605952,73.02764790974483,24.303141981980296,17.52762565720577,0.044673236110993324,
51,792,1,1,ZTF_g,456355370115,0,2.4089,243.162,12.4743,26.2493,2.65665e-05,0.0362737,-0.0237168,4.6126e-05,278,30.0,0.047998,0.052434,19.5701,26.2493,2,2458210.8553704,792120101,1,-0.0867438904059689,65.9156466122089,-0.0014638789991631,0.849336641537697,61.931429320659,109.865196260308,0.567500383948962,1.06593006465894,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,49.168693497951026,3148.6184769014,29.000814281332474,3197.787170399351,59.19311817538648,54.022955184155954,17.48717611054025,0.02009701239591606,
52,792,1,1,ZTF_g,456383210115,0,2.0923,213.273,13.9243,26.0981,2.90099e-05,0.0370946,-0.0259854,5.27916e-05,267,30.0,0.049522,0.050602,19.402,26.0981,2,2458210.8832176,792120101,1,-15.3279549060923,66.1976065068099,-0.257570860061381,0.914047697409238,-43.6297471333626,116.643813843376,-0.376561727049819,1.06278557671533,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,33.92748248226469,2739.3027889916025,25.230751844555506,2773.230271473867,61.200753823698115,45.31366197649707,17.490635169655768,0.023959661449633497,
53,792,1,1,ZTF_g,456420720115,0,2.1175,243.375,12.4648,26.2413,2.37109e-05,0.0352623,-0.0212833,4.0308e-05,301,30.0,0.05256,0.047853,19.6746,26.2413,2,2458210.9207292,792120101,1,-141.907690173109,51.8064055562946,-3.04703379592196,1.18665694860175,-357.363475970251,90.222677292189,-3.98758217267991,1.06615834885834,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-92.652252784752,3125.5038605730188,28.78791370279578,3032.851607788267,43.07156464889167,70.41424272629271,17.53667209612847,0.015418755609148932,
54,792,1,1,ZTF_g,457350820115,0,3.0467,243.137,11.0131,26.2588,3.29261e-05,0.0395649,-0.0211827,5.97072e-05,260,30.0,0.056934,0.063285,19.4866,26.2588,2,2458211.8508218,792120101,1,24.1646442176759,70.3895048091335,0.381880336376255,0.957480403475743,161.214878913516,101.905851123947,1.59265310684739,1.10825319917611,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,73.4200816060329,3176.2892128696503,29.255679670940662,3249.7092944756832,64.02177437611627,50.75943811529235,17.479188718669647,0.02138912565450385,
55,792,1,1,ZTF_g,457370230115,0,3.3052,240.895,11.0069,26.2467,3.87429e-05,0.0413472,0.00390633,7.06458e-05,242,30.0,0.062707,0.061375,19.3984,26.2467,3,2458211.8702315,792120101,1,7.67755825525205,73.5245859960509,0.116156985785287,0.955047569964585,104.329619482857,101.859594071684,1.03114769335083,1.13215732563532,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,56.93299564360905,3141.08753718045,28.93144945170532,3198.020532824059,67.59316517603023,47.312779694449574,17.48449688050545,0.02294728838617291,
56,792,1,1,ZTF_g,457373470115,0,2.8343,244.069,11.0087,26.2494,3.83273e-05,0.0428792,-0.010846,6.71155e-05,272,30.0,0.059073,0.059186,19.5673,26.2494,1,2458211.8734722,792120101,1,-153.74322050495,63.9437969413217,-2.67456005705111,1.04829588544398,-29.7617080558052,95.6981868182759,-0.313090099907475,1.10874999225487,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-104.487783116593,3148.9084887354725,29.00348547804971,3044.4207056188793,56.987779368892255,53.4223431643439,17.540638332526385,0.02032295731881408,
57,792,1,1,ZTF_g,457374390115,0,2.9409,242.743,11.0321,26.251,4.01354e-05,0.0437537,-0.0136729,7.39304e-05,265,30.0,0.062384,0.062444,19.5181,26.251,2,2458211.8743981,792120101,1,-75.0337018558814,67.647043583199,-1.23384996542054,0.988947690157969,-38.989737756075,99.78860492922,-0.393354891683021,1.10769314241642,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,-25.77826446752441,3153.552312627999,29.046258102059372,3127.7740481604746,61.09367721635173,51.19636254802691,17.512911570281645,0.021206584725262725,
58,792,1,1,ZTF_g,460257840115,0,2.9387,34.1159,6.05681,24.1212,0.00017897,0.0522521,-0.0176282,0.000438053,97,30.0,0.077584,0.063827,18.0212,24.1212,2,2458214.7578472,792120101,1,19.8481525552183,37.8327696864049,0.583588538420127,0.924719223155072,-18.990053062132,55.6122579973396,-0.34377226982963,1.10489591230813,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,69.10358994357529,443.48612777846176,4.0847943065835,512.589717722037,37.61160615577937,13.628498490572248,17.346775274453613,0.0796639483616667,
59,792,1,1,ZTF_g,460288860115,0,3.0793,50.9535,5.55839,24.5375,9.55169e-05,0.0470576,-0.00403019,0.000209988,140,30.0,0.065041,0.066833,18.5117,24.5375,2,2458214.7888657,792120101,1,44.7416988369027,37.404121340096,1.33060090375285,0.955279841988372,82.6012671726817,54.0728351953878,1.53788110349796,1.11434626361127,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,93.9971362252597,650.7288171990135,5.993633624887959,744.7259534242733,36.920788848496144,20.170911203448117,17.357508777226734,0.05382503492526431,
60,792,1,1,ZTF_r,460319910115,0,2.8327,69.1916,8.34506,25.1516,3.56362e-05,0.0396816,0.109027,5.10679e-05,285,30.0,0.06982,0.065121,18.736,25.1516,2,2458214.819919,792120201,1,21.1775245098233,46.2146552507546,0.509741833195213,1.05364066151499,34.7889051946682,69.6058739130952,0.503164582294567,1.09341998487008,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,70.0796978308597,1372.2713712588165,17.69531158757312,1442.3510690896762,42.69274303397242,33.78445530993257,17.253922548050515,0.032136081225521675,
61,792,1,1,ZTF_r,460336750115,0,2.7562,111.162,8.22136,25.6623,2.65234e-05,0.038789,0.101171,3.84683e-05,354,30.0,0.059367,0.054843,19.3223,25.6623,2,2458214.8367593,792120201,1,-13.2587164706991,42.1281291747011,-0.350093551392033,0.978355465578999,-54.998601240725,64.7663157739887,-0.854904579992459,1.08526485353991,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,35.6434568503373,2196.443332285561,28.322932302804677,2232.0867891358985,31.186387631962848,71.57246986977864,17.290522307367038,0.015169240379371554,
62,792,1,1,ZTF_r,461291680115,0,2.5502,58.0044,8.75963,24.953,5.43525e-05,0.0475063,0.120729,7.7677e-05,278,30.0,0.0644,0.065201,18.5705,24.953,2,2458215.7916898,792120201,1,35.5282719738096,51.1937083302309,0.771991104506406,0.99424910726279,130.105576495726,82.5228053551905,1.58721997483328,1.07394390905631,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,84.43044529484601,1142.8783428207048,14.737309840071946,1227.308788115551,49.026599629981185,25.033528683988436,17.230615390038658,0.04336983466076115,
63,792,1,1,ZTF_r,462242930115,0,3.1193,168.47,4.69736,26.1205,1.1368e-05,0.0254679,0.0989248,1.65261e-05,356,30.0,0.065703,0.059259,20.243,26.1205,2,2458216.7429398,792120201,1,-10.0450840248389,29.1666785237163,-0.383108158050283,1.00494048691589,43.2385053613089,42.7245394502027,1.01884583760994,1.10295865087025,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,38.8570892961975,3349.654415116088,43.193481863428005,3388.5115044122854,52.11882588462731,65.01511587987906,17.295477588846012,0.01669919349226298,
